1318137856	2036473856	629370880	849739776	486780928	2664923136	2780852224	2744356864	1817493504	1767235584	1445343232	1940992000	1843081216	2905526272	283746304	2397007872	2866135040	1039015936	914419712	2809917440	385720320	1964380160	301834240	1182490624	2478178304	227758080	254779392	438710272	2225393664	373248000	1565859840	230924288	
1109614592	2878963712	310267904	361537536	50352128	1442091008	2814230528	2269614080	1015373824	589209600	1521917952	2241265664	192106496	1295282176	1066196992	1530916864	1968558080	2241523712	2942349312	1765933056	543793152	2932609024	945852416	501604352	1351626752	608010240	2467979264	994226176	1975521280	2013777920	2211561472	2475319296	
2114457600	2848092160	975323136	2135355392	1624608768	1695424512	667480064	2363879424	1930383360	1719926784	1993216000	2643095552	2626875392	1299062784	1150410752	631119872	1995223040	2370367488	269438976	837713920	2276036608	67485696	2007240704	1251606528	1804058624	2008576000	1644961792	1992437760	1998516224	
1663901696	1527742464	1800142848	1906999296	1241063424	2435866624	1011298304	1617469440	2106957824	3106316288	740487168	1031299072	2983362560	205344768	407064576	2012688384	2785497088	2802360320	114470912	671199232	1321291776	886796288	321691648	2911588352	1302380544	2369880064	1649446912	93896704	2658975744	1095364608	1360179200	1312792576	
770285568	2463338496	1324875776	1586110464	1153228800	809013248	843018240	303845376	1629560832	825196544	907866112	1598005248	1899405312	138235904	1180991488	2088505344	1811431424	2280017920	852885504	2379935744	2344022016	1949687808	2853269504	159952896	428228608	1802645504	46223360	2203574272	40587264	2660892672	1008001024	2077171712	
2121887744	413224960	843448320	1949577216	2210541568	2635886592	2092433408	3017641984	487702528	2460790784	2794950656	1170939904	1414037504	1250131968	2510970880	2812223488	2229522432	659042304	163729408	2943680512	772976640	1243029504	999337984	1255129088	2068709376	2833620992	1367506944	2016235520	428490752	466259968	430870528	1697259520	
1696931840	529424384	1993216000	1676079104	1296408576	403894272	1516486656	1871605760	1301458944	1640767488	1611505664	1737728000	1640112128	203182080	1737646080	2945961984	2401529856	343625728	997208064	906989568	2404315136	2568241152	1938403328	1897017344	399921152	1698594816	230006784	51924992	221945856	2714439680	1628016640	
2662334464	2872238080	1236123648	1790586880	961875968	2099675136	1600299008	672772096	874119168	2211217408	2872844288	2558443520	1334358016	1282252800	2871906304	2880696320	2422665216	1718263808	908824576	2207289344	1592270848	1959792640	1851949056	668987392	293928960	2953846784	1139261440	1754722304	1970499584	168996864	478363648	976441344	
2442289152	847409152	2534801408	2728747008	2998747136	1140948992	2678915072	555884544	1812086784	2556178432	1568153600	1726775296	1184047104	2830987264	2618183680	2919686144	584785920	1800916992	207572992	979529728	50155520	1844379648	2426990592	2569945088	1452912640	2424434688	569483264	2583416832	1188102144	2945761280	1022205952	2459439104	
2805751808	16244736	2710609920	518254592	2356969472	1808199680	3166208	728600576	2927484928	2731360256	730902528	1845313536	2348806144	1367224320	2001506304	2865418240	1719812096	2922024960	2268114944	1503141888	1299062784	2577240064	15028224	237543424	1543028736	2305118208	13717504	2919358464	650252288	3048939520	2761695232	
2062721024	2180771840	1197457408	1147211776	1355657216	1541656576	676376576	1541554176	1870729216	2959724544	1434419200	1327902720	1772216320	2177789952	481558528	2737532928	2699505664	2189914112	653897728	2989199360	2993184768	1352183808	1508392960	748965888	2793254912	2090790912	2676031488	2966646784	147202048	1105850368	560046080	2171924480	
820609024	264916992	1200840704	1984737280	2033909760	238112768	1952976896	958009344	659976192	2903478272	2677088256	743706624	1601675264	1167106048	2815098880	2169729024	192589824	692875264	554082304	1231642624	2032951296	815759360	2456059904	2066644992	1473347584	642646016	1892896768	61849600	1155145728	2170220544	2333552640	2303152128	
2688151552	1569505280	2310729728	2975047680	2895405056	744886272	1971384320	1281679360	3085885440	3044777984	763981824	609492992	2941845504	2283606016	1558093824	1041297408	1502773248	31150080	3112767488	776327168	1531101184	1547563008	685092864	1530978304	1290584064	1371340800	613277696	3090792448	2327543808	1506992128	1224982528	599502848	
705163264	374800384	545628160	1476304896	1024978944	2415091712	2730774528	2068967424	2637373440	1915445248	2219601920	1365835776	2928807936	1052483584	1060220928	2676211712	741445632	579608576	22237184	2686910464	59985920	2529341440	1053732864	2826395648	2534346752	2333224960	635838464	1446133760	599490560	1165058048	2061852672	187609088	
2943209472	1750302720	1314598912	2469269504	2782289920	322895872	235229184	2054184960	1155145728	58019840	1215627264	2649358336	1507999744	1231642624	1810186240	52350976	491343872	2169729024	374231040	750784512	2570981376	676278272	815890432	2534187008	2399301632	2505445376	2668662784	1501437952	506748928	2859610112	1776156672	1979101184	
2825953280	1646600192	1929347072	953765888	1072193536	1957703680	1198956544	1000108032	2625544192	1163730944	2733993984	156872704	1449586688	1868046336	2708516864	1282105344	3105312768	2304565248	1334837248	967413760	1195188224	293883904	352755712	658567168	472850432	2614546432	831029248	189509632	2422431744	2438787072	1931644928	690679808	
2411524096	2683420672	1712160768	1354903552	363614208	2657783808	2704482304	1140633600	2554634240	870084608	2882781184	1628868608	2928021504	644169728	1906118656	1954463744	2871427072	806588416	3032018944	2536026112	1298931712	1182777344	2679205888	3076956160	2421682176	108417024	869953536	2594598912	1083568128	2650910720	1739468800	2578702336	
725184512	1004593152	725168128	2358833152	506687488	1957703680	1218863104	58478592	2708516864	752971776	2510598144	579805184	172666880	2938343424	987037696	883781632	1230045184	2683465728	2625544192	2959048704	3053019136	2528944128	237936640	2986962944	1130655744	2949718016	2336976896	1850601472	680308736	1632145408	967413760	1733943296	
1280483328	2702163968	2400579584	2415747072	2545930240	2320334848	1889943552	3009138688	1877037056	2067623936	1368109056	2720681984	2654154752	3016077312	471887872	1470111744	2096562176	2336690176	2094366720	1768329216	747724800	935096320	2003390464	1236615168	3087351808	622919680	145403904	2336567296	775155712	3002015744	2040434688	955224064	
2094645248	1557864448	755724288	1910468608	1529032704	2225020928	636608512	1455710208	614563840	711307264	2310422528	655699968	2308087808	906792960	1070198784	1323466752	1509163008	529358848	1224761344	1561800704	3085058048	2785587200	392994816	1276502016	558948352	172904448	2098827264	751534080	2312687616	1880166400	2718203904	1453273088	
2910556160	1026973696	145117184	2757722112	1021763584	2933690368	1545412608	343646208	1443594240	3106410496	989671424	87183360	990765056	2388979712	1465098240	342622208	2547261440	1911775232	2013343744	1782919168	2067714048	2486947840	597680128	2701373440	1782677504	2962046976	371392512	764030976	2671771648	733544448	735055872	2119397376	
1068900352	1690116096	1459466240	1759940608	1222098944	530784256	3032391680	2937884672	2499006464	439816192	1391493120	1704296448	1028841472	1281200128	1236393984	309395456	2062589952	2415718400	1266085888	628236288	2393501696	2572685312	1763803136	2554982400	2683240448	2448224256	199905280	1090940928	1871990784	2661208064	67653632	953651200	
2625544192	2733993984	1764495360	962736128	2614546432	1859170304	2512756736	233132032	800362496	1586606080	2135748608	2422431744	405164032	383557632	2723676160	2708516864	124342272	133582848	961679360	1821011968	472850432	2616729600	2145513472	1889157120	1957703680	1975414784	1332707328	538435584	1374191616	1916370944	2177363968	1430806528	
1263607808	1212121088	994971648	240517120	1113374720	1337425920	58441728	2431016960	1864577024	1388707840	362434560	1906728960	1868091392	261967872	638132224	215945216	985120768	3085926400	150949888	2363813888	107134976	640724992	558145536	2047586304	1328263168	1553100800	589848576	1715281920	1613176832	1498472448	234442752	2357587968	
1586540544	1052139520	2358280192	2827300864	5394432	2555965440	1078898688	548626432	2519650304	487739392	1284849664	2467057664	59592704	2347757568	2098847744	1220640768	2693128192	2419613696	1785499648	2923204608	2188738560	1632473088	2529607680	2606436352	2476978176	2958491648	1702723584	1849520128	686354432	2593132544	2388979712	
907120640	797609984	1805729792	998805504	838561792	981499904	2406215680	2930216960	1996451840	53104640	2296590336	1774026752	182800384	1100918784	833617920	898101248	1573003264	1382776832	2132504576	373202944	2942406656	1314103296	2960584704	399568896	1797136384	1811673088	2338279424	1629130752	2501890048	1559539712	1153818624	2649944064	
1323216896	2189611008	1783316480	106217472	846491648	1152573440	1137414144	1570316288	2188349440	1654951936	1013571584	2669654016	2987720704	1647779840	1651449856	2037026816	2342187008	2917076992	1632079872	4018176	2748727296	2135158784	1153294336	2485178368	2126880768	3045208064	2766241792	432529408	2498678784	68075520	1652985856	1150083072	
2142171136	1466212352	253317120	1253449728	578609152	611115008	9981952	1603608576	810090496	1675001856	2480418816	1123602432	813826048	453517312	1951940608	885354496	790233088	1830076416	291545088	1773359104	2369552384	3059261440	2751283200	2013548544	2602733568	1776766976	1593745408	53694464	2003308544	1399554048	1662263296	2047791104	
136519680	1099935744	1903054848	2218713088	1461731328	2528411648	1261969408	2709237760	465252352	74170368	352100352	2731245568	1657937920	2046242816	1980764160	2004684800	2957873152	414113792	796852224	74403840	1142730752	2484891648	1370456064	834306048	548708352	2434723840	965406720	2283524096	1524416512	523182080	2175430656	2530381824	
2871832576	1274769408	2940727296	2197426176	1277513728	2417225728	971395072	2099511296	2894577664	2647756800	471130112	2872569856	151003136	1721843712	1874468864	1900916736	782831616	2165743616	2986831872	1433989120	935014400	3100508160	1819881472	244187136	306401280	2824167424	1058353152	708653056	1205469184	2778566656	910659584	3031318528	
3058053120	1466277888	2736201728	1371746304	2421186560	226992128	1336573952	1906704384	2641809408	424271872	1736638464	516431872	314548224	406278144	2880090112	2347102208	666152960	569270272	2408411136	1904205824	2787577856	2112282624	898191360	1870839808	2666049536	2697207808	1597710336	1141379072	165916672	886206464	296722432	3010772992	
1555390464	217927680	1552375808	2244562944	1508130816	2155192320	99598336	1775169536	1091411968	2182574080	3090104320	549543936	2325487616	704098304	2132779008	2988998656	413110272	1542119424	1491263488	1017606144	2351755264	2181525504	764657664	1296261120	2987347968	2316148736	349896704	2141679616	1509277696	3112394752	2327834624	1556783104	
2676772864	348409856	2558201856	998539264	2977456128	167124992	2826543104	2732822528	2918735872	3007176704	1380384768	3090280448	2417975296	152481792	158707712	2405986304	1939640320	3049070592	188723200	1798225920	2436493312	1063002112	1788694528	2033098752	446697472	838074368	1162706944	1831305216	2522980352	198291456	523624448	470904832	
2330787840	2694389760	1424424960	2804224000	2634014720	791977984	503676928	1116123136	515842048	349020160	749457408	1239506944	460193792	1924186112	1607245824	1541586944	2296713216	1597906944	2703716352	4739072	2611961856	879980544	1830371328	372506624	2497957888	1903259648	2004561920	2682699776	632782848	810713088	1063985152	2259599360	
1554968576	760160256	297488384	354287616	721563648	803639296	2760466432	1414836224	1420689408	110477312	2270015488	595111936	1541566464	3083059200	964259840	3017011200	1698766848	2261438464	359071744	823525376	684535808	1955274752	903606272	1778393088	2564857856	865599488	2163843072	229744640	626229248	2434097152	2765463552	2503176192	
250368000	2753339392	2522447872	2901323776	2836975616	1704009728	292134912	1322430464	2735144960	1021341696	3065171968	152129536	1862504448	151146496	1163010048	283508736	1856843776	1529462784	2849951744	2326069248	254517248	1950478336	902062080	2030723072	1732026368	1961119744	2673057792	2972725248	718106624	2530566144	2961629184	
796561408	1028616192	1492934656	260067328	2595078144	982405120	2743455744	2489896960	2390650880	1442676736	2822877184	2657423360	573710336	1877057536	27807744	2150002688	981258240	2292113408	189771776	2327068672	448028672	1075163136	2676592640	729292800	2444451840	2838929408	2074939392	2971336704	801148928	2854338560	3080683520	3068796928	
2661072896	2345988096	993026048	3020034048	1131171840	724430848	225464320	1096593408	1778524160	1652133888	127684608	2963664896	1620320256	1335930880	79187968	90722304	269090816	1031909376	1790001152	1695449088	837386240	1666195456	2445369344	1841823744	2441764864	381067264	320798720	503529472	39276544	1764388864	490504192	1100918784	
2638114816	1664819200	140095488	378818560	1526112256	1665896448	2373545984	2307002368	2183704576	2142826496	2510893056	2615943168	2869215232	899911680	2489831424	1350021120	1811365888	2846801920	3112239104	1599905792	2514407424	2370400256	3037466624	2742509568	2950090752	1642696704	2792960000	571645952	1269866496	1671286784	1737760768	2948526080	
419487744	1970114560	615047168	535666688	1529942016	2082533376	1511964672	1219780608	2708832256	1502060544	2882060288	1154392064	2187661312	3100786688	2031661056	1878929408	1248477184	236625920	2140381184	3109130240	1326743552	3056828416	1560879104	2825678848	486305792	2072580096	331022336	2294603776	1108668416	1481170944	1764253696	2966749184	
300306432	2966204416	1759940608	635133952	2057355264	1202659328	2836275200	1969213440	2092101632	443912192	2728386560	2826321920	1046683648	56213504	2619953152	902340608	198201344	270704640	2087288832	1714937856	1226113024	739246080	954019840	720793600	2031828992	2397663232	1663770624	1298546688	1618780160	1436340224	1357479936	628236288	
2604421120	1323532288	1971466240	1288482816	3049562112	111890432	1005379584	2929889280	1198465024	460132352	2920189952	2607341568	2135683072	1785233408	1367814144	372834304	390287360	688500736	2195849216	731480064	1317105664	1861513216	2627166208	1634279424	1455136768	563093504	1245790208	669036544	44453888	641712128	664875008	1160413184	
1026650112	1924751360	313565184	2394157056	1236271104	1649352704	64835584	1893638144	2836443136	707047424	851968000	319705088	66502656	2429087744	1158897664	1113444352	762753024	2634399744	2342891520	1330753536	1412235264	2525483008	2076119040	2691686400	1160044544	2314600448	943583232	2385244160	2925105152	2412310528	1621139456	
530178048	849608704	974974976	1054941184	612311040	152129536	856752128	1696825344	365297664	1551216640	2926874624	923791360	2608304128	587079680	1332490240	2407788544	1163010048	2808832000	3003879424	1774665728	66998272	152784896	1862504448	685551616	2861416448	2608893952	520159232	1576644608	1629233152	1021341696	771735552	2801274880	
1440153600	1519501312	3090063360	1550983168	1519427584	2127458304	2337320960	1873768448	179904512	1423769600	2300952576	3079208960	2337992704	2079309824	724840448	2990100480	621400064	720302080	3103707136	3036921856	1498447872	1547988992	3110592512	601731072	3094978560	1538125824	1498939392	2297389056	180101120	3082641408	720384000	619139072	
2185224192	1074769920	1911549952	1495392256	3059630080	3059486720	1390653440	1365573632	2334113792	710389760	1428140032	3088007168	1892716544	1519804416	378249216	2153062400	3059425280	730865664	478240768	3104477184	620134400	3024506880	2561183744	768430080	1513824256	2892345344	773992448	2186674176	1548791808	2210598912	10481664	730890240	
2648547328	1339633664	1149952000	1055973376	98091008	1443708928	314089472	2940973056	1739309056	283312128	2878300160	3021754368	738004992	566976512	555245568	1975537664	1018912768	2223071232	2194427904	1148518400	590995456	1733746688	865861632	2896384000	2984497152	1828356096	2311376896	2091417600	525475840	873594880	1783689216	2791890944	
640610304	2687836160	219500544	2744111104	2673553408	1191583744	2927136768	2349920256	1380265984	831750144	604536832	118206464	3090944000	1255727104	890175488	1683357696	1040490496	51105792	1572413440	51040256	2267262976	784334848	2758623232	2723901440	2496712704	2575216640	1969803264	1979781120	2817843200	2603782144	1911234560	893952000	
2447831040	928993280	2529423360	633257984	2303787008	313761792	2757582848	5197824	3044220928	2358542336	1890734080	2517573632	176967680	1566842880	273981440	1852715008	886534144	312102912	303759360	2971635712	2162630656	2794360832	2866835456	1888976896	2853953536	2512171008	2431344640	2086035456	997978112	2435510272	3010772992	4280320	
2316537856	1529040896	619978752	2218070016	1542475776	1545482240	776884224	1378627584	2292125696	214831104	1970786304	2336030720	2308722688	730484736	1542496256	2325045248	736972800	1554472960	153821184	1402220544	2335993856	2901487616	1822605312	3028779008	2335928320	781373440	180363264	2854985728	3044679680	3014717440	783355904	568156160	
1733746688	696791040	793247744	2211160064	2400579584	1280483328	1339228160	1105379328	2473844736	2679205888	2738769920	907931648	1031446528	1498906624	341463040	1856303104	936677376	2267795456	1245814784	2054443008	2458300416	1075703808	3038412800	276496384	276430848	1328033792	2283114496	639549440	1305624576	315314176	938594304	944672768	
2717122560	2227601408	195436544	307757056	2530992128	1990348800	1034641408	739037184	2923520000	1723596800	897024000	1847996416	679653376	2025598976	480223232	2180509696	2092507136	2543452160	1929572352	1733574656	1895350272	2267844608	1141174272	2448252928	1499799552	1361510400	259563520	1033482240	1226153984	2031460352	2304974848	
601837568	747171840	2330361856	1518665728	2991034368	2851889152	1495515136	2167709696	2188566528	203038720	415707136	1552166912	1519534080	710684672	3109789696	1496522752	1536446464	2305110016	1535545344	3082928128	3077427200	702640128	2253377536	681373696	783560704	779415552	2254925824	3110543360	2335215616	3106660352	602124288	2125848576	
3106971648	528801792	3006443520	1403158528	1434247168	421179392	1596563456	382926848	2733162496	3109617664	2226798592	591355904	412344320	1562341376	1254187008	2132582400	2753241088	1091805184	3109605376	2843299840	2199445504	2225135616	1197481984	2312552448	1277513728	546693120	2951323648	3068469248	1116618752	1060417536	2035679232	717680640	
570105856	1385660416	2306859008	695398400	2303410176	1090351104	720072704	2218471424	1923149824	2029101056	600604672	766218240	1494417408	543154176	1937387520	135901184	366673920	2915495936	2772205568	2856366080	3014242304	1151377408	1536344064	1957687296	437768192	2172461056	526311424	2893414400	2756272128	1380003840	2106347520	373923840	
2992697344	1484185600	1434906624	1486372864	1301016576	1861738496	2294775808	1240285184	926953472	303669248	2978516992	670429184	2372923392	1924276224	773091328	1725890560	1502740480	598495232	1801822208	1860231168	2090737664	269942784	226054144	2499112960	2531766272	2321760256	1677213696	888864768	1335799808	1242046464	763846656	151658496	
1109073920	2261774336	3060654080	2747805696	2261364736	1470521344	3017068544	207036416	3049603072	1530302464	1271357440	2203074560	2887405568	1801740288	1362178048	2310483968	1105670144	2844184576	2837381120	2221023232	1940340736	2029101056	1643192320	1078632448	1090351104	2986745856	2151849984	856293376	2147655680	2234884096	577101824	2980884480	
32231424	1053143040	650846208	2840166400	3072380928	621903872	556425216	2026905600	1485340672	2783338496	683159552	1172537344	1964216320	2761408512	3094958080	607379456	2126401536	416436224	1393000448	1257734144	1136037888	2757214208	1272242176	2271162368	755748864	2097225728	1479057408	1388216320	1973284864	674689024	3079630848	2319433728	
760688640	3092594688	303996928	351969280	1110355968	1119617024	1798971392	489029632	268738560	2096394240	2599784448	1939460096	1446547456	593580032	2968567808	2943324160	1989488640	419401728	1338245120	1298599936	688861184	1231577088	1520517120	2192162816	1855488000	1223532544	161370112	2210484224	246743040	1627492352	735817728	746594304	
548626432	2948083712	2737823744	347340800	1158258688	647221248	3035136	685748224	1880301568	1168908288	753340416	2500882432	2593132544	905285632	286085120	1227071488	1224368128	602726400	2675781632	2271997952	1862574080	1660035072	2934759424	397582336	2026926080	1609900032	155275264	3009097728	1928376320	1718460416	157069312	2999648256	
2715365376	3005755392	216248320	2185310208	1257078784	1447739392	2553012224	2870579200	3105366016	2059919360	759558144	991776768	3070251008	2246340608	1230675968	1001680896	764461056	1214046208	702590976	423391232	3044147200	706162688	1485815808	2752397312	1343107072	2602012672	2756395008	2282844160	1466785792	336764928	840790016	529997824	
1529667584	541057024	2772287488	2868736000	1938333696	1190125568	99569664	1913802752	2982862848	2363617280	911380480	884961280	2994130944	2138370048	564748288	615899136	3036950528	1225826304	3046932480	1255784448	2607685632	3107364864	1643155456	3002257408	400117760	288858112	781217792	707440640	2601967616	104026112	1704468480	2231173120	
1583329280	431214592	2628407296	812810240	1884626944	56279040	760590336	1627004928	1221320704	2273456128	2998558720	980062208	2577690624	2814525440	2718384128	1039921152	3061166080	15917056	1017212928	2994360320	2254409728	1312423936	1735090176	975667200	2991132672	857931776	2487734272	3007090688	96583680	2745663488	829587456	
120999936	2817716224	1042063360	1667731456	1542967296	884764672	1890484224	1148248064	432590848	577396736	2591457280	1187241984	241520640	1809006592	1634177024	2532003840	3061473280	44453888	2922536960	399855616	369074176	1760555008	3037581312	2424172544	264437760	1984286720	1029971968	1110401024	159494144	212684800	784257024	809013248	
1775276032	2400579584	143269888	1605476352	1092100096	530948096	996941824	2057080832	854917120	2336567296	2550988800	2105978880	302927872	2042482688	3082117120	3087351808	2129096704	985333760	3016077312	1856303104	471928832	528277504	2839207936	1478361088	1783689216	2199261184	1357807616	138956800	922652672	986718208	3002015744	1502470144	
135180288	375980032	1311154176	2822524928	1501585408	2512171008	2050351104	1507041280	1440841728	2613858304	2506674176	349917184	1037709312	419254272	1117544448	2018529280	2336288768	2323570688	1336573952	1623953408	2121666560	1424457728	2966102016	986529792	452005888	1476526080	2771755008	2155487232	1470988288	2461065216	1210359808	1371746304	
1770909696	67981312	2833399808	2903257088	16535552	293011456	1439510528	685142016	1180606464	457351168	1350696960	2982031360	2296774656	1708269568	598114304	2886152192	741433344	821362688	1915154432	2998300672	901017600	2368176128	1966469120	2063568896	2101133312	45010944	163389440	1528201216	2874281984	2295554048	693235712	2871095296	
3098472448	2712772608	1157382144	163532800	382509056	2412994560	2874540032	784007168	386048000	243400704	3019247616	411848704	359047168	626589696	2536132608	474877952	982642688	2692993024	1678168064	830603264	1309347840	2778382336	521080832	2675716096	336068608	2288906240	2174709760	3104481280	1217019904	375062528	2123526144	283004928	
1078091776	415096832	552820736	1428455424	2189410304	2289627136	418832384	1125474304	1988751360	299499520	680439808	291393536	767066112	1885147136	2847113216	1771069440	2831040512	1276465152	2840535040	3052920832	1169629184	598466560	2036400128	2074480640	2365489152	297050112	2789974016	483295232	1267597312	1198645248	3017625600	732991488	
409808896	2218328064	8257536	2797936640	3041382400	3042168832	2775031808	1558306816	1520263168	2706284544	1333669888	3084259328	3006013440	778661888	3014717440	3064176640	3032264704	3095080960	2331684864	2115104768	3015532544	2754183168	783339520	1559699456	2281271296	2320203776	2329231360	2229710848	2309029888	1559633920	1954983936	3101093888	
1901907968	1643286528	2243817472	2524045312	1815674880	2313424896	481820672	460091392	2919731200	476721152	282329088	2612187136	279728128	2713538560	1329475584	501587968	1975291904	558473216	760860672	1899429888	1855635456	324227072	2697748480	1908912128	132427776	2769395712	578248704	370712576	571039744	152088576	958148608	2162466816	
367349760	2661433344	1794924544	1064693760	1732681728	848195584	1258487808	669085696	2341269504	2736136192	1979674624	2135793664	2918879232	2345136128	43995136	1602592768	212094976	2748792832	383733760	1159118848	383930368	2793570304	825360384	1089613824	2418630656	2232233984	2383704064	3032047616	1744605184	2226053120	1685938176	1001840640	
2413715456	337989632	2993283072	897179648	243093504	164605952	545660928	1762816000	826507264	1713577984	791740416	2702254080	975986688	1385050112	830832640	340697088	3085004800	1384624128	2673192960	224501760	2342514688	1577103360	1534365696	644456448	1786884096	419094528	2667020288	1476788224	1853865984	3098677248	1605246976	
707047424	2925105152	74301440	1856991232	2225106944	502816768	1218535424	1026650112	541646848	1649352704	1736728576	930279424	1158897664	2307534848	489791488	1378385920	1279045632	257400832	1818525696	30167040	2857713664	1472290816	1773891584	3040006144	426729472	1021321216	1864601600	317169664	2771509248	1439150080	2633113600	2207961088	
223629312	2300530688	1365442560	1913171968	935784448	2600394752	1400635392	1196007424	3106918400	1081798656	906686464	1049161728	1657020416	2668077056	925634560	1903665152	930222080	2962391040	700821504	2809421824	2507911168	2556284928	294887424	2085429248	2438918144	2458300416	1023012864	1865838592	2137387008	2526785536	1518501888	2706219008	
2326827008	1503502336	1479032832	362676224	1502863360	3007004672	2271662080	1211793408	3034284032	3099217920	763994112	1180868608	767668224	614617088	2980970496	2315329536	3067281408	423411712	3079671808	2625343488	2327052288	2774597632	2966876160	1043390464	379363328	790274048	715780096	1991536640	525246464	604250112	1519878144	2288144384	
2859151360	3033755648	1080057856	2975522816	1393885184	561651712	98025472	2329014272	2952871936	762937344	2574950400	2822488064	2800369664	2979651584	2337009664	2323816448	659517440	775786496	3046735872	3068715008	1625526272	1009967104	76238848	2451697664	415227904	2603536384	2341715968	1898053632	2696982528	3012608000	2265313280	501256192	
2520530944	1978388480	1518919680	2207817728	3021295616	579559424	768774144	600776704	2216935424	2327920640	2291908608	1412333568	1417379840	661188608	2128048128	3025641472	530030592	2948698112	2216034304	3061022720	2334408704	81772544	401186816	2756108288	2261757952	1315299328	343998464	2284998656	2964398080	2013548544	775557120	2804666368	
3059445760	655634432	3046481920	2127851520	1459982336	152088576	1104093184	2817273856	1469194240	1530310656	1426423808	3021398016	2334101504	1384284160	1000001536	1431867392	2026815488	2822840320	2131947520	483110912	2866909184	268980224	3107790848	1115492352	2443046912	709128192	1340321792	312037376	783134720	3076599808	1290600448	1426849792	
1239441408	370319360	1839169536	1450704896	1662226432	1353842688	268193792	2282246144	2738544640	781774848	1042771968	2189799424	2314203136	709865472	79581184	1990037504	1508343808	356884480	1535975424	397385728	2177691648	3022516224	1569701888	141250560	1378856960	594051072	2099253248	3032190976	365690880	3020349440	1329987584	2264354816	
2292154368	1277587456	1557573632	3111706624	1455509504	1355919360	2340818944	417673216	2296250368	2315616256	2236850176	3112804352	599437312	2999590912	2337935360	2271260672	600551424	2337759232	1557753856	2941673472	2340823040	2627301376	2311774208	764178432	424112128	2909155328	781029376	1540448256	1430577152	764203008	2337996800	1544019968	
511864832	301748224	2289209344	2151751680	812974080	1759383552	3082682368	1981845504	17780736	136753152	3098001408	2118180864	1621303296	2846912512	2208006144	1132953600	1799745536	1508401152	2746048512	2949013504	2596769792	541270016	2810986496	954626048	1530200064	1813856256	1526898688	947458048	771330048	1986785280	175120384	1128558592	
